  100    4950
   56      94      20
   56      95      24
   56      96       7
   56      97       3
   56      98       8
   56      99      24
   56     100       6
   57      58      11
   57      59       3
   57      60      29
   57      61      23
   57      62      17
   57      63       5
   57      64       9
   57      65       5
   57      66      22
   57      67      21
   57      68      21
   57      69      24
   57      70      14
   57      71       1
   57      72      24
   57      73       2
   57      74      13
   57      75      29
   57      76      30
   57      77       5
   57      78      29
   57      79      11
   57      80      24
   57      81      29
   57      82       1
   57      83      12
   57      84      30
   57      85      15
   57      86      14
   57      87       9
   57      88      12
   57      89      20
   57      90      11
   57      91      10
   57      92      15
   57      93      14
   57      94      21
   57      95       1
   57      96      16
   57      97       2
   57      98       3
   57      99       5
   57     100      17
   58      59      20
   58      60      17
   58      61      14
   58      62      27
   58      63      11
   58      64      11
   58      65      28
   58      66      16
   58      67       3
   58      68      29
   58      69      21
   58      70      16
   58      71      30
   58      72      13
   58      73      27
   58      74       8
   58      75      23
   58      76       7
   58      77      14
   58      78      29
   58      79      21
   58      80      21
   58      81      15
   58      82      21
   58      83      12
   58      84      21
   58      85      12
   58      86      20
   58      87      28
   58      88      21
   58      89       5
   58      90       8
   58      91      11
   58      92       4
   58      93       5
   58      94       7
   58      95      10
   58      96      28
   58      97       2
   58      98      27
   58      99       4
   58     100      17
   59      60      12
   59      61      29
   59      62       3
   59      63      12
   59      64       7
   59      65       2
   59      66       5
   59      67      22
   59      68      15
   59      69       1
   59      70      16
   59      71      11
   59      72      30
   59      73      26
   59      74       8
   59      75       4
   59      76       9
   59      77      14
   59      78       7
   59      79      21
   59      80      22
   59      81      28
   59      82      10
   59      83      14
   59      84      11
   59      85       1
   59      86       4
   59      87       3
   59      88       9
   59      89       4
   59      90      21
   59      91      26
   59      92      13
   59      93      11
   59      94       5
   59      95      17
   59      96      23
   59      97      16
   59      98      14
   59      99       9
   59     100      23
   60      61      14
   60      62      26
   60      63      14
   60      64      16
   60      65      12
   60      66       5
   60      67      19
   60      68       9
   60      69       2
   60      70      14
   60      71      17
   60      72      26
   60      73       1
   60      74       9
   60      75      16
   60      76       4
   60      77       7
   60      78       1
   60      79      29
   60      80      15
   60      81      18
   60      82      13
   60      83       5
   60      84      29
   60      85      20
   60      86       4
   60      87      10
   60      88       7
   60      89      15
   60      90       3
   60      91      16
   60      92      25
   60      93      13
   60      94      27
   60      95      22
   60      96       6
   60      97      19
   60      98      15
   60      99       7
   60     100      17
   61      62       4
   61      63      16
   61      64       6
   61      65       2
   61      66      14
   61      67      16
   61      68      21
   61      69       5
   61      70      10
   61      71       1
   61      72      14
   61      73      12
   61      74      19
   61      75       1
   61      76       3
   61      77       4
   61      78      12
   61      79      11
   61      80       8
   61      81       7
   61      82      28
   61      83      25
   61      84      18
   61      85      11
   61      86      24
   61      87      24
   61      88      30
   61      89      27
   61      90      16
   61      91      29
   61      92       7
   61      93      21
   61      94       3
   61      95      23
   61      96      18
   61      97      12
   61      98      26
   61      99       6
   61     100      17
   62      63       5
   62      64      17
   62      65      30
   62      66       7
   62      67      24
   62      68      20
   62      69       9
   62      70      21
   62      71      24
   62      72      27
   62      73       2
   62      74      22
   62      75      13
   62      76       7
   62      77      16
   62      78       7
   62      79      29
   62      80      22
   62      81      28
   62      82      30
   62      83      17
   62      84      16
   62      85      15
   62      86      23
   62      87      29
   62      88      22
   62      89       6
   62      90       3
   62      91       5
   62      92      18
   62      93      21
   62      94      12
   62      95      25
   62      96      30
   62      97      24
   62      98       2
   62      99      18
   62     100       4
   63      64      20
   63      65      24
   63      66      27
   63      67       1
   63      68       6
   63      69      28
   63      70      30
   63      71       2
   63      72       7
   63      73       1
   63      74      28
   63      75      23
   63      76      17
   63      77       8
   63      78       6
   63      79      21
   63      80       9
   63      81      20
   63      82      10
   63      83       7
   63      84       1
   63      85      19
   63      86      20
   63      87      26
   63      88       5
   63      89       7
   63      90       4
   63      91       2
   63      92       9
   63      93      22
   63      94       6
   63      95       7
   63      96      29
   63      97       9
   63      98      23
   63      99      28
   63     100      29
   64      65      20
   64      66      17
   64      67      16
   64      68      25
   64      69      17
   64      70      12
   64      71      17
   64      72      10
   64      73      20
   64      74       4
   64      75      17
   64      76      13
   64      77      13
   64      78      12
   64      79       2
   64      80      18
   64      81      14
   64      82      13
   64      83       9
   64      84       9
   64      85       7
   64      86      27
   64      87      10
   64      88      14
   64      89       6
   64      90       6
   64      91      30
   64      92      21
   64      93      13
   64      94       4
   64      95      18
   64      96      24
   64      97      11
   64      98       2
   64      99       9
   64     100      19
   65      66       4
   65      67      24
   65      68      29
   65      69      13
   65      70      15
   65      71       3
   65      72      29
   65      73      15
   65      74      23
   65      75      28
   65      76       7
   65      77      10
   65      78       5
   65      79      10
   65      80       3
   65      81       5
   65      82      24
   65      83      27
   65      84       5
   65      85      20
   65      86      13
   65      87       9
   65      88       5
   65      89      19
   65      90       4
   65      91      27
   65      92       1
   65      93      11
   65      94      30
   65      95      11
   65      96      28
   65      97       8
   65      98      10
   65      99      20
   65     100       7
   66      67       5
   66      68      15
   66      69      16
   66      70       1
   66      71      17
   66      72      11
   66      73       4
   66      74      30
   66      75      27
   66      76      20
   66      77      22
   66      78      29
   66      79       4
   66      80      17
   66      81      29
   66      82      24
   66      83      22
   66      84      26
   66      85      22
   66      86       8
   66      87      16
   66      88      16
   66      89       1
   66      90       6
   66      91      18
   66      92       2
   66      93      16
   66      94      10
   66      95       8
   66      96      23
   66      97      10
   66      98      26
   66      99       1
   66     100      10
   67      68      21
   67      69      26
   67      70      20
   67      71      30
   67      72       3
   67      73      20
   67      74      29
   67      75      17
   67      76       9
   67      77       3
   67      78      27
   67      79      21
   67      80      20
   67      81      19
   67      82       7
   67      83      10
   67      84      29
   67      85       9
   67      86      11
   67      87      11
   67      88       6
   67      89      23
   67      90      18
   67      91      14
   67      92      17
   67      93      22
   67      94       3
   67      95      25
   67      96      11
   67      97      27
   67      98      21
   67      99      18
   67     100      25
   68      69      30
   68      70      14
   68      71      13
   68      72      25
   68      73      19
   68      74      13
   68      75       5
   68      76       1
   68      77      14
   68      78      29
   68      79       6
   68      80      21
   68      81       6
   68      82      28
   68      83      18
   68      84       3
   68      85      18
   68      86      17
   68      87       1
   68      88      13
   68      89      30
   68      90      28
   68      91      24
   68      92      13
   68      93      14
   68      94      29
   68      95      16
   68      96       5
   68      97       8
   68      98      28
   68      99      20
   68     100      13
   69      70      25
   69      71       5
   69      72      22
   69      73      10
   69      74      15
   69      75      25
   69      76       5
   69      77       1
   69      78      12
   69      79       4
   69      80       6
   69      81      26
   69      82      17
   69      83      10
   69      84      19
   69      85       7
   69      86       3
   69      87      11
   69      88      10
   69      89      16
   69      90      23
   69      91      18
   69      92      15
   69      93      22
   69      94      20
   69      95      22
   69      96      14
   69      97      18
   69      98      17
   69      99      20
   69     100       3
   70      71      27
   70      72       7
   70      73       2
   70      74       2
   70      75       4
   70      76       1
   70      77      18
   70      78      26
   70      79      12
   70      80      18
   70      81       2
   70      82      23
   70      83      19
   70      84       5
   70      85      26
   70      86      24
   70      87       4
   70      88      22
   70      89       2
   70      90      17
   70      91       4
   70      92      21
   70      93       1
   70      94      29
   70      95       5
   70      96      16
   70      97      17
   70      98      10
   70      99      28
   70     100      26
   71      72      10
   71      73      13
   71      74      13
   71      75       3
   71      76       7
   71      77       7
   71      78      27
   71      79       5
   71      80      30
   71      81      20
   71      82       7
   71      83      28
   71      84      21
   71      85      28
   71      86      16
   71      87      24
   71      88      30
   71      89      17
   71      90      18
   71      91      13
   71      92       5
   71      93       2
   71      94      12
   71      95      16
   71      96      30
   71      97       8
   71      98       5
   71      99      25
   71     100      28
   72      73       5
   72      74       6
   72      75      26
   72      76       7
   72      77      16
   72      78      24
   72      79       3
   72      80      27
   72      81      29
   72      82      25
   72      83      11
   72      84       5
   72      85      30
   72      86       9
   72      87       3
   72      88      23
   72      89      22
   72      90      17
   72      91      16
   72      92      16
   72      93      12
   72      94       5
   72      95       9
   72      96      12
   72      97      19
   72      98      27
   72      99       5
   72     100      10
   73      74       5
   73      75      10
   73      76       3
   73      77      11
   73      78      21
   73      79       8
   73      80      17
   73      81       4
   73      82      19
   73      83      30
   73      84       7
   73      85      19
   73      86      14
   73      87       8
   73      88      11
   73      89      11
   73      90      12
   73      91      30
   73      92       9
   73      93      28
   73      94      11
   73      95      30
   73      96      27
   73      97      23
   73      98      15
   73      99      13
   73     100      17
   74      75      28
   74      76      16
   74      77       1
   74      78       3
   74      79      25
   74      80      20
   74      81      16
   74      82      14
   74      83      26
   74      84      29
   74      85      15
   74      86       6
   74      87       4
   74      88       2
   74      89       6
   74      90      12
   74      91       1
   74      92      10
   74      93      11
   74      94      17
   74      95      24
   74      96       4
   74      97       7
   74      98      15
   74      99       6
   74     100       5
   75      76      21
   75      77      28
   75      78      22
   75      79      24
   75      80      11
   75      81      22
   75      82       4
   75      83       7
   75      84      11
   75      85       2
   75      86       2
   75      87      12
   75      88      29
   75      89      12
   75      90      26
   75      91      18
   75      92      25
   75      93      15
   75      94      27
   75      95      24
   75      96      10
   75      97      21
   75      98      20
   75      99      22
   75     100      29
   76      77      24
   76      78      10
   76      79      27
   76      80      22
   76      81      10
   76      82       8
   76      83      25
   76      84      23
   76      85       5
   76      86       5
   76      87       9
   76      88      18
   76      89      18
   76      90       1
   76      91      30
   76      92      24
   76      93      21
   76      94       2
   76      95      15
   76      96       6
   76      97       3
   76      98      10
   76      99      29
   76     100       2
   77      78       3
   77      79      16
   77      80       7
   77      81      17
   77      82       5
   77      83      20
   77      84       8
   77      85      30
   77      86      21
   77      87      27
   77      88      20
   77      89       7
   77      90       4
   77      91      26
   77      92      21
   77      93       1
   77      94      18
   77      95      10
   77      96      11
   77      97      16
   77      98      25
   77      99      17
   77     100      14
   78      79      10
   78      80       3
   78      81      19
   78      82      28
   78      83      29
   78      84      24
   78      85      20
   78      86      27
   78      87      10
   78      88      25
   78      89      11
   78      90      29
   78      91       2
   78      92      20
   78      93      12
   78      94      10
   78      95      18
   78      96      24
   78      97       5
   78      98       5
   78      99      11
   78     100      23
   79      80      21
   79      81      10
   79      82      29
   79      83      19
   79      84      14
   79      85       6
   79      86      30
   79      87      23
   79      88      29
   79      89       4
   79      90      18
   79      91      13
   79      92      14
   79      93      24
   79      94      25
   79      95      19
   79      96      11
   79      97      25
   79      98      19
   79      99       5
   79     100      15
   80      81       3
   80      82      29
   80      83      27
   80      84      30
   80      85      19
   80      86      26
   80      87      22
   80      88      10
   80      89      26
   80      90      25
   80      91      15
   80      92      13
   80      93       6
   80      94      22
   80      95      29
   80      96      19
   80      97      14
   80      98       4
   80      99      27
   80     100      27
   81      82      28
   81      83       5
   81      84       3
   81      85      22
   81      86      26
   81      87       5
   81      88      28
   81      89      30
   81      90       1
   81      91       9
   81      92       8
   81      93      24
   81      94       6
   81      95       5
   81      96      18
   81      97       7
   81      98       7
   81      99       3
   81     100      14
   82      83      23
   82      84       3
   82      85      24
   82      86      11
   82      87      15
   82      88      29
   82      89      15
   82      90       8
   82      91      21
   82      92      29
   82      93       9
   82      94      25
   82      95       9
   82      96      26
   82      97      27
   82      98       7
   82      99      24
   82     100      29
   83      84      11
   83      85      18
   83      86      29
   83      87      20
   83      88      28
   83      89       7
   83      90      29
   83      91      13
   83      92      23
   83      93      15
   83      94       1
   83      95      23
   83      96      22
   83      97      14
   83      98      22
   83      99       9
   83     100      23
   84      85      22
   84      86       1
   84      87      23
   84      88      28
   84      89      14
   84      90      28
   84      91      29
   84      92       3
   84      93      18
   84      94      19
   84      95      29
   84      96       2
   84      97      28
   84      98      14
   84      99      16
   84     100       4
   85      86      25
   85      87       3
   85      88      30
   85      89      24
   85      90      30
   85      91      21
   85      92       4
   85      93      19
   85      94       7
   85      95      24
   85      96       6
   85      97      11
   85      98      11
   85      99       4
   85     100       4
   86      87       1
   86      88       4
   86      89       1
   86      90      13
   86      91      10
   86      92      12
   86      93      26
   86      94      18
   86      95      28
   86      96      21
   86      97      19
   86      98      11
   86      99      12
   86     100      12
   87      88       8
   87      89      26
   87      90      27
   87      91      14
   87      92       6
   87      93      26
   87      94      27
   87      95      30
   87      96      30
   87      97       5
   87      98      17
   87      99      29
   87     100       8
   88      89      27
   88      90      12
   88      91      25
   88      92      21
   88      93      15
   88      94       4
   88      95       1
   88      96       6
   88      97      11
   88      98      13
   88      99       5
   88     100       5
   89      90      13
   89      91      27
   89      92       6
   89      93       2
   89      94       1
   89      95      23
   89      96       5
   89      97      14
   89      98      28
   89      99      11
   89     100       6
   90      91      18
   90      92      17
   90      93      28
   90      94       3
   90      95       5
   90      96      29
   90      97       2
   90      98      12
   90      99      11
   90     100       6
   91      92       1
   91      93      22
   91      94      25
   91      95       9
   91      96      24
   91      97      17
   91      98       3
   91      99      13
   91     100      19
   92      93      15
   92      94       1
   92      95      20
   92      96      25
   92      97      27
   92      98      17
   92      99       7
   92     100      17
   93      94       7
   93      95      13
   93      96       8
   93      97      28
   93      98      22
   93      99       7
   93     100      29
   94      95      29
   94      96      14
   94      97      25
   94      98      19
   94      99       5
   94     100       3
   95      96      12
   95      97      26
   95      98      17
   95      99      26
   95     100       7
   96      97      18
   96      98      21
   96      99      30
   96     100       1
   97      98       3
   97      99      27
   97     100      26
   98      99       3
   98     100      14
   99     100      18
