  200   19900
   65     124      39
   65     125      14
   65     126      35
   65     127       1
   65     128      30
   65     129      33
   65     130       9
   65     131      21
   65     132      39
   65     133      27
   65     134      30
   65     135      18
   65     136       7
   65     137       8
   65     138      13
   65     139      32
   65     140      46
   65     141      16
   65     142      11
   65     143       4
   65     144      16
   65     145       4
   65     146       3
   65     147       4
   65     148      41
   65     149      25
   65     150      29
   65     151      30
   65     152      10
   65     153       2
   65     154      23
   65     155       5
   65     156      17
   65     157      46
   65     158       8
   65     159      17
   65     160      29
   65     161      14
   65     162      20
   65     163      25
   65     164      15
   65     165      44
   65     166      13
   65     167      14
   65     168      38
   65     169      43
   65     170      22
   65     171      33
   65     172      27
   65     173      44
   65     174      41
   65     175      25
   65     176      39
   65     177      40
   65     178      34
   65     179      28
   65     180       3
   65     181       5
   65     182      25
   65     183      43
   65     184       5
   65     185      15
   65     186       7
   65     187      20
   65     188      38
   65     189      39
   65     190      21
   65     191      30
   65     192       6
   65     193      43
   65     194      11
   65     195      44
   65     196       2
   65     197      48
   65     198       8
   65     199      36
   65     200       8
   66      67       3
   66      68      17
   66      69      39
   66      70      12
   66      71      43
   66      72      27
   66      73       1
   66      74      31
   66      75      18
   66      76      20
   66      77      20
   66      78      37
   66      79      45
   66      80      35
   66      81      15
   66      82      41
   66      83      46
   66      84      16
   66      85      27
   66      86      19
   66      87      18
   66      88      23
   66      89      50
   66      90      26
   66      91       4
   66      92      47
   66      93      42
   66      94      25
   66      95       7
   66      96      11
   66      97      10
   66      98      36
   66      99      30
   66     100       1
   66     101      42
   66     102      20
   66     103       5
   66     104      37
   66     105       5
   66     106       8
   66     107       7
   66     108       8
   66     109      25
   66     110      40
   66     111      47
   66     112       4
   66     113      18
   66     114      36
   66     115      15
   66     116       7
   66     117      16
   66     118      25
   66     119      29
   66     120      30
   66     121      18
   66     122      42
   66     123      30
   66     124       7
   66     125       2
   66     126      47
   66     127       8
   66     128       4
   66     129      37
   66     130      34
   66     131       4
   66     132      31
   66     133      16
   66     134      27
   66     135       3
   66     136      40
   66     137      11
   66     138       7
   66     139       7
   66     140      20
   66     141      37
   66     142      41
   66     143      24
   66     144      37
   66     145      45
   66     146      30
   66     147      16
   66     148      11
   66     149       3
   66     150       8
   66     151      40
   66     152       2
   66     153       1
   66     154       9
   66     155      11
   66     156      36
   66     157      10
   66     158       8
   66     159      33
   66     160      19
   66     161      11
   66     162       8
   66     163       7
   66     164      50
   66     165      17
   66     166      40
   66     167       9
   66     168      47
   66     169      47
   66     170      49
   66     171      50
   66     172      46
   66     173      33
   66     174      13
   66     175       8
   66     176      12
   66     177      46
   66     178      42
   66     179      16
   66     180       7
   66     181      34
   66     182      27
   66     183       8
   66     184      47
   66     185      39
   66     186       4
   66     187      30
   66     188      19
   66     189      29
   66     190      13
   66     191      16
   66     192      38
   66     193      23
   66     194      37
   66     195       2
   66     196       3
   66     197      27
   66     198      42
   66     199      41
   66     200      10
   67      68      26
   67      69       6
   67      70      17
   67      71      30
   67      72      47
   67      73      35
   67      74      44
   67      75      30
   67      76      34
   67      77      36
   67      78      25
   67      79      18
   67      80       2
   67      81       7
   67      82      26
   67      83       6
   67      84      33
   67      85      10
   67      86      47
   67      87      34
   67      88      10
   67      89      20
   67      90      37
   67      91      11
   67      92      14
   67      93      39
   67      94      32
   67      95      46
   67      96      29
   67      97      20
   67      98      13
   67      99      41
   67     100      45
   67     101      30
   67     102      16
   67     103      22
   67     104      29
   67     105      45
   67     106       7
   67     107      24
   67     108      27
   67     109      36
   67     110      40
   67     111      19
   67     112       9
   67     113      16
   67     114      29
   67     115      48
   67     116      33
   67     117       5
   67     118      36
   67     119      22
   67     120      18
   67     121      36
   67     122      31
   67     123       7
   67     124      32
   67     125      49
   67     126      46
   67     127      26
   67     128       7
   67     129      30
   67     130      25
   67     131      37
   67     132      25
   67     133      49
   67     134       3
   67     135      19
   67     136      24
   67     137      39
   67     138      17
   67     139      22
   67     140      22
   67     141      35
   67     142       8
   67     143       2
   67     144      48
   67     145      43
   67     146      31
   67     147      31
   67     148      40
   67     149       8
   67     150      30
   67     151      39
   67     152       3
   67     153       8
   67     154       6
   67     155      22
   67     156       1
   67     157      49
   67     158      50
   67     159       6
   67     160       7
   67     161      28
   67     162       4
   67     163      41
   67     164      50
   67     165      46
   67     166      24
   67     167       7
   67     168      39
   67     169       4
   67     170      23
   67     171      49
   67     172      38
   67     173      29
   67     174      31
   67     175      45
   67     176       5
   67     177       2
   67     178      49
   67     179      40
   67     180      26
   67     181      33
   67     182       6
   67     183       7
   67     184      11
   67     185       8
   67     186      34
   67     187       1
   67     188       3
   67     189      45
   67     190      19
   67     191      47
   67     192      27
   67     193       9
   67     194      17
   67     195      38
   67     196       8
   67     197       5
   67     198      21
   67     199      18
   67     200      38
   68      69      30
   68      70      11
   68      71      45
   68      72       6
   68      73      49
   68      74      48
   68      75      45
   68      76      37
   68      77      48
   68      78       2
   68      79      46
   68      80       4
   68      81      34
   68      82       3
   68      83      45
   68      84      42
   68      85       3
   68      86      36
   68      87      19
   68      88      49
   68      89      43
   68      90      12
   68      91       2
   68      92      10
   68      93      14
   68      94      44
   68      95      25
   68      96      36
   68      97      24
   68      98      29
   68      99      13
   68     100      46
   68     101      23
   68     102      34
   68     103      26
   68     104      41
   68     105      49
   68     106      24
   68     107      17
   68     108      40
   68     109       3
   68     110      30
   68     111      45
   68     112       4
   68     113       1
   68     114      23
   68     115      50
   68     116      25
   68     117      43
   68     118       4
   68     119      26
   68     120      11
   68     121       1
   68     122      21
   68     123      17
   68     124      17
   68     125       9
   68     126      47
   68     127       2
   68     128      27
   68     129      16
   68     130      12
   68     131      50
   68     132      15
   68     133      38
   68     134      13
   68     135       8
   68     136      11
   68     137       7
   68     138      33
   68     139       4
   68     140       3
   68     141      44
   68     142      17
   68     143      16
   68     144      24
   68     145       8
   68     146      23
   68     147      46
   68     148      47
   68     149      29
   68     150       6
   68     151      32
   68     152      44
   68     153      41
   68     154      34
   68     155       4
   68     156      44
   68     157       4
   68     158      47
   68     159      28
   68     160      28
   68     161      17
   68     162      11
   68     163      33
   68     164      43
   68     165      48
   68     166       6
   68     167      16
   68     168      28
   68     169      14
   68     170      11
   68     171      14
   68     172      39
   68     173      16
   68     174      41
   68     175      37
   68     176      31
   68     177      39
   68     178      34
   68     179      22
   68     180      15
   68     181       4
   68     182       3
   68     183      45
   68     184       3
   68     185      25
   68     186      21
   68     187      13
   68     188      19
   68     189      26
   68     190      30
   68     191      29
   68     192      28
   68     193      45
   68     194      47
   68     195      17
   68     196      39
   68     197       2
   68     198      42
   68     199      50
   68     200      20
   69      70      27
   69      71      23
   69      72      48
   69      73      38
   69      74      14
   69      75      41
   69      76       4
   69      77      20
   69      78      16
   69      79       8
   69      80      49
   69      81       3
   69      82      24
   69      83       9
   69      84      26
   69      85      10
   69      86      22
   69      87      15
   69      88      29
   69      89      46
   69      90      49
   69      91      25
   69      92      48
   69      93       9
   69      94      13
   69      95      33
   69      96      45
   69      97      43
   69      98       7
   69      99      17
   69     100       4
   69     101      38
   69     102      34
   69     103      19
   69     104      45
   69     105       9
   69     106      50
   69     107      25
   69     108      14
   69     109      26
   69     110       3
   69     111       9
   69     112       9
   69     113       6
   69     114      16
   69     115      39
   69     116      14
   69     117      19
   69     118      45
   69     119      33
   69     120      19
   69     121      16
   69     122      38
   69     123      42
   69     124      26
   69     125      34
   69     126      30
   69     127      22
   69     128      10
   69     129      25
   69     130      38
   69     131       2
   69     132      37
   69     133      39
   69     134      22
   69     135      13
   69     136      23
   69     137      33
   69     138       7
   69     139      13
   69     140      20
   69     141      36
   69     142      27
   69     143      10
   69     144      44
   69     145      45
   69     146      17
   69     147       3
   69     148      19
   69     149      50
   69     150       8
   69     151      13
   69     152       9
   69     153      18
   69     154       4
   69     155      10
   69     156      25
   69     157       7
   69     158      10
   69     159      21
   69     160      30
   69     161      43
   69     162      32
   69     163      16
   69     164      31
   69     165      38
   69     166      49
   69     167      12
   69     168      42
   69     169      15
   69     170       5
   69     171      13
   69     172      34
   69     173      35
   69     174       6
   69     175      44
   69     176      19
   69     177       3
   69     178      49
   69     179      21
   69     180      16
   69     181      20
   69     182      19
   69     183      28
   69     184      50
   69     185      31
   69     186      47
   69     187      10
   69     188       3
   69     189      47
   69     190      21
   69     191      48
   69     192      22
   69     193      41
   69     194      43
   69     195      47
   69     196      33
   69     197       8
   69     198      41
   69     199      49
   69     200      46
   70      71      12
   70      72      33
   70      73      19
   70      74      37
   70      75      32
   70      76      45
   70      77      47
   70      78      50
   70      79       4
   70      80      39
   70      81      14
   70      82      37
   70      83      23
   70      84      17
   70      85      39
   70      86      33
   70      87      36
   70      88      44
   70      89      33
   70      90      40
   70      91       5
   70      92      25
   70      93       9
   70      94      31
   70      95       4
   70      96      38
   70      97      44
   70      98       5
   70      99      47
   70     100      42
   70     101      34
   70     102       2
   70     103      18
   70     104      28
   70     105      18
   70     106      47
   70     107      30
   70     108      15
   70     109      42
   70     110      24
   70     111      11
   70     112      27
   70     113      43
   70     114       1
   70     115      42
   70     116      50
   70     117      33
   70     118       6
   70     119      41
   70     120       2
   70     121      34
   70     122      22
   70     123      36
   70     124      22
   70     125      15
   70     126      11
   70     127      12
   70     128      31
   70     129      37
   70     130      23
   70     131      10
   70     132      35
   70     133      38
   70     134      47
   70     135      16
   70     136      27
   70     137      33
   70     138      36
   70     139       8
   70     140      46
   70     141      13
   70     142      30
   70     143      35
   70     144      38
   70     145       8
   70     146      26
   70     147       5
   70     148       2
   70     149      38
   70     150       8
   70     151      39
   70     152       8
   70     153      18
   70     154      33
   70     155      38
   70     156      30
   70     157      40
   70     158      34
   70     159      50
   70     160      23
   70     161       9
   70     162       5
   70     163      13
   70     164      17
   70     165      22
   70     166       3
   70     167      18
   70     168      48
   70     169      15
   70     170      46
   70     171      11
   70     172       5
   70     173      43
   70     174      26
   70     175       4
   70     176      40
   70     177       1
   70     178      39
   70     179      39
   70     180      15
   70     181      20
   70     182      21
   70     183       9
   70     184      40
   70     185       9
   70     186      45
   70     187      41
   70     188       1
   70     189      38
   70     190      13
   70     191      20
   70     192      35
   70     193      11
   70     194      10
   70     195      40
   70     196      15
   70     197       3
   70     198      47
   70     199      23
   70     200      16
   71      72       7
   71      73      13
   71      74      39
   71      75      12
   71      76      39
   71      77      38
   71      78      19
   71      79      21
   71      80       7
   71      81      39
   71      82      28
   71      83      38
   71      84      39
   71      85       3
   71      86      27
   71      87      36
   71      88      12
   71      89      29
   71      90       7
   71      91      15
   71      92      17
   71      93      27
   71      94      44
   71      95      41
   71      96      15
   71      97      22
   71      98      25
   71      99      50
   71     100      27
   71     101      46
   71     102      26
   71     103      13
   71     104      28
   71     105      42
   71     106      48
   71     107      36
   71     108      21
   71     109      29
   71     110      43
   71     111      30
   71     112       1
   71     113      16
   71     114      41
   71     115      12
   71     116      50
   71     117       4
   71     118      22
   71     119      25
   71     120       5
   71     121      27
   71     122      15
   71     123      43
   71     124      25
   71     125      33
   71     126       2
   71     127      21
   71     128      35
   71     129      12
   71     130      21
   71     131      20
   71     132       8
   71     133       4
   71     134       5
   71     135      29
   71     136      17
   71     137      11
   71     138      18
   71     139      28
   71     140      35
   71     141      39
   71     142      17
   71     143      29
   71     144      22
   71     145      21
   71     146      23
   71     147      33
   71     148       5
   71     149      27
   71     150      22
   71     151      31
   71     152      21
   71     153      41
   71     154      43
   71     155      30
   71     156      48
   71     157      45
   71     158      17
   71     159       5
   71     160      10
   71     161      24
   71     162      13
   71     163      11
   71     164       3
   71     165      16
   71     166       6
   71     167      50
   71     168      22
   71     169       6
   71     170      22
   71     171      25
   71     172      14
   71     173      28
   71     174      42
   71     175       8
   71     176      44
   71     177      42
   71     178      20
   71     179      23
   71     180      15
   71     181       8
   71     182      47
   71     183      25
   71     184      37
   71     185      30
   71     186      48
   71     187      19
   71     188       6
   71     189      26
   71     190      44
   71     191      31
   71     192      23
   71     193      37
   71     194      22
   71     195      19
   71     196      22
   71     197      39
   71     198      22
   71     199      39
   71     200      50
   72      73       5
   72      74      30
   72      75       8
   72      76      12
   72      77      35
   72      78      41
   72      79      21
   72      80       7
   72      81      39
   72      82      40
   72      83      21
   72      84      19
   72      85      19
   72      86      29
   72      87      17
   72      88      27
   72      89      17
   72      90      14
   72      91       1
   72      92      20
   72      93      34
   72      94      22
   72      95      47
   72      96      16
   72      97       7
   72      98       9
   72      99      40
   72     100      13
   72     101      34
   72     102      29
   72     103      10
   72     104       4
   72     105      27
   72     106      26
   72     107      21
   72     108      10
   72     109       1
   72     110      38
   72     111       7
   72     112      31
   72     113      32
   72     114       7
   72     115      14
   72     116      46
   72     117      19
   72     118      31
   72     119       1
   72     120      24
   72     121      39
   72     122      30
   72     123      19
   72     124      12
   72     125      49
   72     126      36
   72     127      11
   72     128      38
   72     129      34
   72     130      19
   72     131      41
   72     132      26
   72     133      40
   72     134       8
   72     135      32
   72     136      21
   72     137      10
   72     138      16
   72     139      28
   72     140      35
   72     141      33
   72     142      25
   72     143       2
   72     144      49
   72     145       3
   72     146       9
   72     147      27
   72     148      20
   72     149      48
   72     150      12
   72     151      50
   72     152      13
   72     153       2
   72     154      24
   72     155      16
   72     156      12
   72     157      30
   72     158       5
   72     159      27
   72     160       4
   72     161      12
   72     162      37
   72     163      46
   72     164      50
   72     165      38
   72     166      47
   72     167      10
   72     168      49
   72     169      22
   72     170      41
   72     171       7
   72     172      18
   72     173      47
   72     174      36
   72     175      12
   72     176      45
   72     177      48
   72     178      28
   72     179      38
   72     180      41
   72     181      17
   72     182       8
   72     183       6
   72     184      41
   72     185      22
   72     186      27
   72     187       8
   72     188       8
   72     189       1
   72     190      36
   72     191       8
   72     192       7
   72     193       8
   72     194      18
   72     195      50
   72     196      45
   72     197      27
   72     198      16
   72     199      10
   72     200      12
   73      74      13
   73      75      24
   73      76      21
   73      77      10
   73      78      45
   73      79       3
   73      80      42
   73      81      40
   73      82      25
   73      83      13
   73      84      27
   73      85      20
   73      86      47
   73      87       3
   73      88      20
   73      89      49
   73      90      39
   73      91      46
   73      92      50
   73      93       4
   73      94      49
   73      95      45
   73      96       7
   73      97       2
   73      98      29
   73      99      25
   73     100      49
   73     101      34
   73     102       4
   73     103      16
   73     104      21
   73     105      30
   73     106       9
   73     107      28
   73     108      46
   73     109      43
   73     110       3
   73     111      18
   73     112      28
   73     113      23
   73     114      41
   73     115      41
   73     116       7
   73     117      40
   73     118      47
   73     119       6
   73     120      50
   73     121      44
   73     122      46
   73     123      43
   73     124      39
   73     125      43
   73     126      37
   73     127      23
   73     128      18
   73     129      24
   73     130       5
   73     131      36
   73     132       3
   73     133      27
   73     134      46
   73     135      15
   73     136      48
   73     137      26
   73     138      22
   73     139      39
   73     140      45
   73     141      50
   73     142      49
   73     143      49
   73     144       8
   73     145      14
   73     146      40
   73     147      41
   73     148      18
   73     149       9
   73     150      43
   73     151       2
   73     152      23
   73     153      24
   73     154      31
   73     155      12
   73     156      44
   73     157      14
   73     158      11
   73     159      37
   73     160       4
   73     161      16
   73     162      16
   73     163      12
   73     164      41
   73     165      14
   73     166      35
   73     167      49
   73     168      23
   73     169      18
   73     170      29
   73     171      38
   73     172      10
   73     173      47
   73     174      26
   73     175       8
   73     176      38
   73     177       1
   73     178      32
   73     179      38
   73     180      10
   73     181      32
   73     182      19
   73     183      18
   73     184       5
   73     185      32
   73     186      23
   73     187      13
   73     188      28
   73     189      49
   73     190      49
   73     191      28
   73     192      35
   73     193      43
   73     194      29
   73     195      49
   73     196      42
   73     197      38
   73     198      32
   73     199      33
   73     200      24
   74      75      15
   74      76       3
   74      77      17
   74      78      30
   74      79      17
   74      80      36
   74      81      44
   74      82      35
   74      83      40
   74      84      35
   74      85      32
   74      86      21
   74      87      37
   74      88      41
   74      89      18
   74      90       3
   74      91      41
   74      92      49
   74      93      15
   74      94      12
   74      95      24
   74      96      31
   74      97       4
   74      98      46
   74      99       1
   74     100      47
   74     101      13
   74     102      38
   74     103       4
   74     104      49
   74     105      22
   74     106       8
   74     107      41
   74     108       5
   74     109      38
   74     110       5
   74     111      41
   74     112      48
   74     113      12
   74     114       1
   74     115      30
   74     116      26
   74     117       3
   74     118      30
   74     119      33
   74     120      29
   74     121       2
   74     122      45
   74     123      15
   74     124      36
   74     125      28
   74     126       4
   74     127       5
   74     128       4
   74     129      10
   74     130      17
   74     131       7
   74     132      17
   74     133      10
   74     134       9
   74     135      45
   74     136       7
   74     137      50
   74     138      10
   74     139      32
   74     140      17
   74     141       4
   74     142      41
   74     143      27
   74     144      20
   74     145      22
   74     146       8
   74     147      18
   74     148      12
   74     149      20
   74     150      43
   74     151      21
   74     152       7
   74     153      48
   74     154      17
   74     155      27
   74     156      27
   74     157      20
   74     158       7
   74     159       5
   74     160      20
   74     161      26
   74     162      48
   74     163      30
   74     164      17
   74     165      21
   74     166      36
   74     167      25
   74     168      25
   74     169      10
   74     170      44
   74     171       7
   74     172      44
   74     173      22
   74     174      34
   74     175       9
   74     176      35
   74     177      46
   74     178      30
   74     179       8
   74     180      29
   74     181      33
   74     182       7
   74     183      44
   74     184      19
   74     185      21
   74     186      32
   74     187      11
   74     188      35
   74     189       8
   74     190      38
   74     191      19
   74     192       2
   74     193      12
   74     194       6
   74     195       3
   74     196      26
   74     197      11
   74     198      38
   74     199      22
   74     200      15
   75      76      14
   75      77      25
   75      78      11
   75      79       4
   75      80      20
   75      81      12
   75      82      40
   75      83      10
   75      84      42
   75      85      29
   75      86      45
   75      87      12
   75      88      18
   75      89      30
   75      90      30
   75      91      30
   75      92      43
   75      93      38
   75      94       6
   75      95      33
   75      96      16
   75      97      13
   75      98       1
   75      99      16
   75     100      49
   75     101      19
   75     102      34
   75     103      21
   75     104      21
   75     105       9
   75     106      24
   75     107      48
   75     108      24
   75     109      32
   75     110      36
   75     111      50
   75     112      37
   75     113      50
   75     114      25
   75     115       5
   75     116      44
   75     117       9
   75     118      12
   75     119      14
   75     120       9
   75     121      41
   75     122      26
   75     123      15
   75     124      45
   75     125      16
   75     126      22
   75     127      38
   75     128      49
   75     129      50
   75     130      15
   75     131      36
   75     132      29
   75     133      45
   75     134      34
   75     135      21
   75     136      17
   75     137       8
   75     138       6
   75     139      35
   75     140      19
   75     141      42
   75     142       3
   75     143      10
   75     144      40
   75     145      26
   75     146      11
   75     147       4
   75     148      30
   75     149      15
   75     150      41
   75     151      21
   75     152      26
   75     153      29
   75     154      36
   75     155      49
   75     156      24
   75     157      49
   75     158      16
   75     159      29
   75     160      19
   75     161      14
   75     162      33
   75     163      10
   75     164      14
   75     165      15
   75     166      39
   75     167      48
   75     168      39
   75     169      26
   75     170      27
   75     171      33
   75     172       6
   75     173      46
   75     174       6
   75     175      49
   75     176      32
   75     177      42
   75     178      14
   75     179      43
   75     180      50
   75     181       8
   75     182      14
   75     183      18
   75     184       6
   75     185      26
   75     186      31
   75     187      24
   75     188      10
   75     189      50
   75     190      25
   75     191      50
   75     192      29
   75     193      14
   75     194      49
   75     195      48
   75     196      12
   75     197       8
   75     198      46
   75     199      17
   75     200      47
   76      77      44
   76      78      44
   76      79      17
   76      80      11
   76      81      17
   76      82      28
   76      83      27
   76      84      47
   76      85      44
   76      86      41
   76      87      17
   76      88       2
   76      89      11
   76      90       7
   76      91      43
   76      92       9
   76      93      16
   76      94      32
   76      95      10
   76      96      13
   76      97      48
   76      98      42
   76      99      30
   76     100       6
   76     101      11
   76     102      24
   76     103       7
   76     104      49
   76     105      45
   76     106      48
   76     107      24
   76     108      16
   76     109      18
   76     110      16
   76     111      32
   76     112      19
   76     113      11
   76     114      23
   76     115      30
   76     116      37
   76     117      19
   76     118       2
   76     119       5
   76     120      20
   76     121      37
   76     122      32
   76     123      43
   76     124      30
   76     125      14
   76     126      11
   76     127      44
   76     128      22
   76     129      42
   76     130      16
   76     131      30
   76     132      41
   76     133       8
   76     134      15
   76     135      49
   76     136       1
   76     137       7
   76     138      42
   76     139      33
   76     140      15
   76     141       6
   76     142      22
   76     143      28
   76     144      40
   76     145      19
   76     146      30
   76     147      46
   76     148      33
   76     149      21
   76     150      12
   76     151      43
   76     152       5
   76     153      18
   76     154      40
   76     155      33
   76     156      31
   76     157      22
   76     158      50
   76     159       6
   76     160      36
   76     161      36
   76     162       3
   76     163       6
   76     164       4
   76     165      19
   76     166      48
   76     167      32
   76     168      25
   76     169      23
   76     170      24
   76     171      35
   76     172       4
   76     173      28
   76     174      42
   76     175      16
   76     176      37
   76     177      44
   76     178      49
   76     179      21
   76     180      11
   76     181      26
   76     182      43
   76     183      33
   76     184       6
   76     185       1
   76     186      13
   76     187       3
   76     188      32
   76     189      19
   76     190      27
   76     191      20
   76     192      46
   76     193      31
   76     194      12
   76     195      50
   76     196      39
   76     197      25
   76     198      25
   76     199      44
   76     200      12
   77      78      48
   77      79       2
   77      80      14
   77      81       8
   77      82      16
   77      83      11
   77      84      32
   77      85      36
   77      86      29
   77      87       1
   77      88      41
   77      89      27
   77      90      34
   77      91       6
   77      92      28
   77      93      28
   77      94      36
   77      95      48
   77      96      23
   77      97      36
   77      98       5
   77      99      17
   77     100       8
   77     101       4
   77     102       4
   77     103      24
   77     104      24
   77     105      44
   77     106      24
   77     107      37
   77     108      35
   77     109      27
   77     110      10
   77     111      22
   77     112      34
   77     113      46
   77     114       1
   77     115      22
   77     116      30
   77     117      28
   77     118      32
   77     119      12
   77     120      10
   77     121      18
   77     122      35
   77     123      50
   77     124       2
   77     125      28
   77     126       7
   77     127      25
   77     128      18
   77     129      14
   77     130      16
   77     131      40
   77     132      39
   77     133      19
   77     134      17
   77     135      42
   77     136      40
   77     137      47
   77     138      37
   77     139       6
   77     140      26
   77     141       9
   77     142      38
   77     143      25
   77     144      23
   77     145      43
   77     146      21
   77     147      12
   77     148      24
   77     149      39
   77     150      32
   77     151      16
   77     152      13
   77     153      38
   77     154       2
   77     155       4
   77     156       6
   77     157      48
   77     158      31
   77     159       2
   77     160      40
   77     161       9
   77     162      16
   77     163       7
   77     164       5
   77     165      10
   77     166      50
   77     167      26
   77     168      48
   77     169      35
   77     170      26
   77     171      28
   77     172      42
   77     173      42
   77     174      48
   77     175      18
   77     176       4
   77     177      18
   77     178      28
   77     179      16
   77     180       6
   77     181      18
   77     182       1
   77     183      18
   77     184      22
   77     185       3
   77     186      10
   77     187       9
   77     188      24
   77     189      33
   77     190      20
   77     191      37
   77     192      49
   77     193      20
   77     194       5
   77     195      36
   77     196      30
   77     197      33
   77     198      21
   77     199       8
   77     200      17
   78      79      33
   78      80      22
   78      81      36
   78      82      24
   78      83       6
   78      84      40
   78      85      47
   78      86      17
   78      87      35
   78      88      23
   78      89      13
   78      90       6
   78      91      20
   78      92      12
   78      93      11
   78      94      45
   78      95      47
   78      96      46
   78      97      15
   78      98      41
   78      99       6
   78     100      11
   78     101      26
   78     102      32
   78     103      30
   78     104      19
   78     105      22
   78     106       2
   78     107      42
   78     108      30
   78     109      19
   78     110      15
   78     111      37
   78     112       4
   78     113      32
   78     114      31
   78     115      35
   78     116      15
   78     117       1
   78     118      35
   78     119      48
   78     120      37
   78     121      23
   78     122      48
   78     123      30
   78     124       4
   78     125      32
   78     126      25
   78     127      30
   78     128      13
   78     129       5
   78     130      10
   78     131      29
   78     132       7
   78     133      13
   78     134      41
   78     135      47
   78     136      31
   78     137      48
   78     138       3
   78     139      46
   78     140       7
   78     141       5
   78     142      28
   78     143      38
   78     144      29
   78     145      26
   78     146       7
   78     147      32
   78     148      21
   78     149      15
   78     150      50
   78     151      34
   78     152      45
   78     153      48
   78     154      17
   78     155      14
   78     156      35
   78     157      44
   78     158       6
   78     159      49
   78     160      43
   78     161      14
   78     162      22
   78     163      14
   78     164       5
   78     165      40
   78     166      40
   78     167      31
   78     168      19
   78     169      27
   78     170      18
   78     171      35
   78     172      14
   78     173      32
   78     174      12
   78     175      34
   78     176      34
   78     177      16
   78     178      19
   78     179      13
   78     180      41
   78     181      41
   78     182      26
   78     183      22
   78     184      40
   78     185      31
   78     186      34
   78     187      12
   78     188      26
   78     189       5
   78     190      10
   78     191      11
   78     192      16
   78     193      18
   78     194      38
   78     195      33
   78     196      34
   78     197      48
   78     198      36
   78     199      10
   78     200      37
   79      80      23
   79      81      45
   79      82      27
   79      83      22
   79      84      47
   79      85      16
   79      86       8
   79      87      20
   79      88      30
   79      89       7
   79      90      24
   79      91       9
   79      92      38
   79      93      24
   79      94      16
   79      95      32
   79      96      29
   79      97      50
   79      98      26
   79      99      24
   79     100      30
   79     101       5
   79     102      28
   79     103      17
   79     104      42
   79     105       2
   79     106      42
   79     107      34
   79     108      37
   79     109      16
   79     110      25
   79     111      26
   79     112      39
   79     113       7
   79     114      42
   79     115      45
   79     116      31
   79     117      48
   79     118      39
   79     119      22
   79     120      33
   79     121      14
   79     122      13
   79     123       1
   79     124      49
   79     125      35
   79     126      47
   79     127      42
   79     128      46
   79     129       3
   79     130      49
   79     131      22
   79     132      20
   79     133       9
   79     134      13
   79     135       1
   79     136      47
   79     137      26
   79     138      41
   79     139      14
   79     140      39
   79     141      14
   79     142      41
   79     143      24
   79     144      36
   79     145      30
   79     146      16
   79     147      46
   79     148       1
   79     149       5
   79     150       4
   79     151      29
   79     152      46
   79     153       6
   79     154      23
   79     155       1
   79     156      44
   79     157      22
   79     158      19
   79     159      38
   79     160       7
   79     161       3
   79     162      25
   79     163      50
   79     164      32
   79     165       4
   79     166      38
   79     167      16
   79     168      27
   79     169       7
   79     170      26
   79     171      26
   79     172      23
   79     173      46
   79     174      47
   79     175      25
   79     176       8
   79     177      42
   79     178       7
   79     179       4
   79     180      32
   79     181      44
   79     182      24
   79     183      25
   79     184      29
   79     185      16
   79     186      44
   79     187      14
   79     188      19
   79     189      49
   79     190      18
   79     191      31
   79     192      35
   79     193      35
   79     194      14
   79     195      26
   79     196       6
   79     197      48
   79     198      26
   79     199      27
   79     200      15
   80      81      28
   80      82      15
   80      83       8
   80      84      41
   80      85      10
   80      86      21
   80      87       9
   80      88       2
   80      89      17
   80      90      21
   80      91      33
   80      92      50
   80      93      33
   80      94      38
   80      95      34
   80      96      12
   80      97      41
   80      98      16
   80      99      37
   80     100      41
   80     101      49
   80     102      17
   80     103      19
   80     104      35
   80     105      14
   80     106      32
   80     107      18
   80     108      25
   80     109      36
   80     110      33
   80     111      21
   80     112      41
   80     113      37
   80     114      18
   80     115      18
   80     116      38
   80     117      25
   80     118      43
   80     119       7
   80     120       1
   80     121       4
   80     122      32
   80     123       1
   80     124       5
   80     125      14
   80     126      20
   80     127       9
   80     128       4
   80     129      39
   80     130      26
   80     131      38
   80     132      41
   80     133      34
   80     134       2
   80     135      18
   80     136      45
   80     137      22
   80     138      24
   80     139      42
   80     140      12
   80     141      40
   80     142      39
   80     143      19
   80     144       8
   80     145      20
   80     146      24
   80     147      30
   80     148      18
   80     149      37
   80     150      50
   80     151      38
   80     152      28
   80     153      46
   80     154       7
   80     155      23
   80     156       4
   80     157      31
   80     158       2
   80     159      25
   80     160      41
   80     161      34
   80     162      20
   80     163      28
   80     164      30
   80     165      26
   80     166       6
   80     167      42
   80     168       5
   80     169      11
   80     170      24
   80     171      40
   80     172      20
   80     173      13
   80     174      50
   80     175      35
   80     176      50
   80     177       2
   80     178      38
   80     179      40
   80     180      37
   80     181      36
   80     182       3
   80     183      31
   80     184      35
   80     185      47
   80     186       8
   80     187      18
   80     188      12
   80     189      11
   80     190      22
   80     191      31
   80     192      47
   80     193      27
   80     194      38
   80     195       5
   80     196      14
   80     197      36
   80     198       5
   80     199      48
   80     200      26
   81      82      44
   81      83      45
   81      84      13
   81      85      16
   81      86      48
   81      87      47
   81      88      46
   81      89      38
   81      90       1
   81      91      35
   81      92      39
   81      93      35
   81      94       3
   81      95      22
   81      96      24
   81      97      25
   81      98      38
